Sentiment,Tweet
negative,"Jika nanti punya pemimpin yang ingkar, jangan heran, karena pada tuhan pun manusia itu seringkali ingkar!! #pilkadadki2017"
negative,Fasisme musuh demokrasi. @aniesbaswedan merangkul dua sekaligus: Islamisme & orang2 Orde Baru. #PilkadaDKI2017 #DebatFinalPilgubDKI
negative,Bapak @basuki_btp Pemenang PILKADA 2017 @AhokDjarot BangunDki @AniesBaswedanID jangan STRES  kalau GATOT(gagal total)#pilkadadki2017
negative,"Lagi2 bicaramu ngawur tanpa fakta, jangan asal ngomong @aniesbaswedan @sandiuno @basuki_btp @RoryAsyari #pilkadadki2017 #debatpilkadadki"
negative,Pilkada telah ditutup dengan Debat (kusir) yang kusut kualitasnya. Debat terparah. #debatfinalpilkadadki #pilkadadki2017 #AhokDjarotDiRosi
negative,"Baru kali ini kau terlihat arogan pak Anies, saya menjadi tidak yakin untuk memilihmu #pilkadadki2017"
negative,"Setelah KO di beberapa Polling, kini mereka goreng soal KPUD tidak netral, kamvreetttt.... #pilkadadki2017 #debatfinalpilkadadki #OkeOce"
negative,"program asal ngomong begini jadinya, pemotongan warga #pilkadadki2017 #pilkadadkijakarta2017 #asalngomomg"
negative,"Waaaah ternyata dia sudah sadar, kalo selama ini salah pilih #BasukiDjarot @ahok_btp @AhokDjarot #pilkadadkijakarta2017 #PILKADADKI2017"
negative,Belajar mulai dari yang sederhana: Kursi dipakai untuk duduk. Tapi sejak kapan meja jadi tempat duduk? Pantas aja jadi Mendikbud dipecat!
negative,"Lho, Lagu Anies-Sandi Menjiplak Nyanyian Yahudi? http://m.jpnn.com/news/lho-lagu-anies-sandi-menjiplak-nyanyian-yahudi  #HashemMelech"
negative,Didiklah orang muda dengan akhlak dan integritas. Bukan ambisi kotor dan fitnah. Jangan omong doang. #pilkadadki2017
negative,#PilkadaDKI2017 Anies Dipolisikan karena Sebut #Ahok-Djarot Gusur 300 Titik di DKI http://detik.id/6Lraph
negative,Siapa menebar FITNAH dia akan menuai KALAH #pilkadadki2017
negative,Pemimpin yang Tegas ataukah Pemimpi yang Tega #PilkadaDKI2017
negative,"Lah, Ini Malah Ada Pelatihan OK-OCE Sabun Al-Maidah http://m.jpnn.com/news/lah-ini-malah-ada-pelatihan-ok-oce-sabun-al-maidah  #Pilka"
negative,Jangan kotori Lagi Balai Kota dengan Karangan Bunga http://obsessionnews.com @habiburokhman #AhokDjarot #Ahok #Anies #AniesSandi #MayDay2017
negative,Bukan timses #AniesSandi
negative,cara kampanye #Anies membuat Menteri agama mengeluarkan peraturan larangan kampanye di rumah ibadah. sdh jelas #AniesSandi menang karna SARA
negative,"Haha #AniesSandi kuoata saya banyak pak, pakai #telkomsel emang situ beliin saya pulsa atau beliin saya kuota"
negative,"Perayaan kemenangan #AniesSandi, tidak pakai papan kembang, tapi pakai kambiang â€” merasa bersyukur di Abunawas... http://fb.me/89nIV8t2r"
negative,Surat kocak Untuk Anies ... #indoharian #aniessandi #gubernurpilihan #gagalmoveone #suratrakyat #AniesSandiGubernurKita #gubernurdki
negative,"Bikin Macet, Warga Kelapa Gading Harap Proyek Tidak Mangkrak https://goo.gl/nlm8Xl  #AniesSandi #KelapaGading"
negative,#Pesta #Kembang dan #Lemper #Ayam http://obsessionnews.com #Ahok #AhokDjarot #Anies #AniesSandi #AniesSandiGubernurKita #PilkadaDKI #Jakarta
negative,Anies-Sandi Dinilai Loyo sehingga Berpotensi Dikangkangi Ormas Garis Keras http://bit.ly/2p3jbgb  #AniesSandi
negative,"Kalo cari suami tuh cari aja team keamanan #aniessandi.. Kotak aja djagain, apalagi kamu"
negative,Dua Program Ahok yang akan Dibatalkan Anies Anies-Sandi Ahok Djarot #GubernurJakarta #AniesSandi #Ahok
negative,#Ahok Sang Pemimpin #Bajingan Tumbang di #PilkadaDK2017  http://obsessionnews.com #AyoPenjarakanAhok #AniesSandi #aniessandimenang
negative,#ILCMerajutJakartaKembali Semoga bikin damai.. #AhokForBali1 Ada apa yaa... Kecikampek aja brow ada rumah #dp0 kayak programnya #aniessandi
negative,"walupun bukan orangJakarta, saya juga tidak pernah menyesal dan rugi dukung #AniesSandi Ayo kapan lagi bagi2 uang&sembako non pilkada??pret"
negative,Trus menyalahkan #AniesSandi .... sebuah sikap tak paham aturan. Gubernur sekarang siapa? @basuki_btp
negative,Program Anies-Sandi Dianggap Menyulitkan https://goo.gl/2ADg8E  #AniesSandi #KelapaGading
negative,Blunder sekali Pak @jokowi jika benar menteri dari PAN akan DITENDANG gara-gara dukung #AniesSandi & isu #AhokPenistaAgama masuk kabinet
negative,"Pendukung #AniesSandi Tim #ASBAK Siap Melakukan SEGALANYA.. ""MENEBAR FITNAH"" sana sini Demi kemenangan Anies.."
negative,sedikit pun kami tidak pernah #AniesSandi menjanjikan rumah DP 0% itu berbentuk #Rusun yang kami tau rumah berbentuk horisontal #SaveDP0%
negative,Sistem Amankan APBD oleh Ahok yang sudah berjalan ini jangan dihilangkan ya #AniesSandi Karena PASTI ada sesuatu jka di utak utik
negative,Ini bukan janji #AniesSandi lho! Tapi janjinya mas @jokowi. Mohon kawal terus.
negative,#Anies #Baswedan Penganut #Islam #Radikal atau #Moderat? http://obsessionnews.com
negative,#aniessandi 1 periode saja.
negative,@MarissaAnita kamu gunakan sebutan EKSTRIMIS kepada tim #AniesSandi itu persis sama dengan PENJAJAH BELANDA perang melawan mereka!
negative,"Mungkin, situs http://fitnahlagi.com  masih perlu dipertahankan, selama #AniesSandi belum dilantik. Untuk counter hoax. Cc: @JktMajuBersama"
negative,Kapan nih om @ruhutsitompul potong telinga #AniesSandiDKI1 #AniesSandi #islam @ILC_tvOnenews @aniesbaswedan
negative,"#AniesSandi mampu beretorika sangat indah, DP0% TERNYATA BAYAR 6 BULAN PERTAMA DNG CICILAN LUMAYAN, DAN ITU RUMAH SUSUN,"
negative,"Anies-Sandi Pimpin Ibu Kota, FPI akan Semakin Bertaring http://bit.ly/2p1mdBW  #PilkadaDKI #AniesSandi #FPI"
negative,"Sudah Curang, Kalah, itulah kekalahan yang sangat menyakitkan, Tidak bermartabat dan memalukan #politiksembako #pilkadajakarta #AniesSandi"
negative,"DP 0 persen ternyata beda dengan DP 0 rupiah, #AniesSandi #QEREN. lha bukannya sama2 0 ?lha 0 persen dari 350jt kan 0 rupiah ?atau beda ?"
negative,Hanya okee oce #okeoce solusi nya Cuma itu saja
negative,Mendapat surga itu tidak semudah tinggal nyoblos #AniesSandi #justsaying
negative,"Kadang lucu, milih #AniesSandi aja kagak tapi nagih minta rumah DP0% situ pada sehat dan waras??"
negative,Kasihan katanya anti reklamasi tapi kok diteruskan? Ayo dapat berapa uang bapak2 gub & wagub baru jkt? #aniessandi #bullshit #freak
negative,Saran untuk #AniesSandi merealisir Transportasi terintegrasi Tiket Rp.5000 seyogianya dibicarakan dengan @PT_TransJakarta & ORGANDA & MTI
negative,Menyambut kemenangan #aniessandi bbrp Alumni212 mencukur rambut ramai2 sambil bersolawat Duhâ€¦
negative,"yang penting janji2 rmh dp 0% n bantuan modal cepat cairkan. Kalo bohong, asset2 #AniesSandi hrs dijual untuk rakyat sesuai komitmen"
negative,"Prabowo: Terima Kasih, Habib Rizieq https://kumparan.com #PilkadaDKI #AniesSandi #TerimaKasihUlama #TerimaKasihHabib #AllahuAkbar"
negative,"Apa cuma Gue disini yang ngerasa banyak omong kosong dari sebelah pihak?, Gak terima kalah? Atau gak terima #AniesSandi menang? #PilkadaDKI"
negative,AKU titip JAYAKARTA @salimafillah #aniessandi
negative,Yang potong payudara/susu jika #AniesSandi menang kira2 gmana ini hahah . Hitz skali wkwkwk pak @basuki_btp ?
negative,Prabowo Subianto sebut Amin Rais sebagai Ayatollah Indonesia & Aburizal Bakrie sebagai mentor & arsitek pemenangan #AniesSandi #PilkadaDKI
negative,Kasus #AhokPenistaAgama bukan urusan timses #AniesSandi tapi urusan umat Islam sedunia & aparat penegak hukum Indonesia. #PenjarakanAhok!
negative,"#AniesSandi menang, pendukungnya puji syukur,#AhokDjarot kalah, pendukungnya nangis.Gak kbayang kalo Anies kalah, apa ada aksi2 & demo lagi?"
negative,"Bismillah beli rumah DP 0%, awas aja program ga jadi jalan #GubernurBaru #aniessandi"
negative,Kita mencari PELAYAN MASYARAKAT bukan PEMENANG PILKADA. #AhokDjarot #AniesSandi
negative,"Heran baca berita @liputan6dotcom berita #AniesSandi negatif terus, pantes portal beritanya sepi melempem. Payah!"
negative,"#AniesSandi berpihak atau tidak, adil atau tidak, bisa dilihat kok nanti dari titik2 Iklan di DKI. Di dominasi media @Hary_Tanoe atau tidak!"
negative,Andai saja ahok muslim pasti menang.. #pilkadaDKI #AhokDjarot #AniesSandi
negative,Ente Kafirun nantangin laskar #AniesSandi ??! Kite cari ente !! #JakartaBersyariah https://twitter.com
negative,"BIADAB !!! Kelakuan Kelompok Pendukung #AniesSandi Melebihi ""PENJAJAH"" & Terbukti Melampaui Kemampuan IBLIS #GueCintaNKRI #MasjidUntukSemua"
negative,kelakuan busuk lalu beri alasan busuk. sekarang lempar tai sembunyi tangan lalu nunjuk yang lain. MEMALUKAN klakuan pendukung #AniesSandi
negative,kasian.. masjid dijadikan alat tempat balas dendam.. takbir dilontarkan untuk memuaskan kebencian.. benar2 PARAH pendukung #AniesSandi
negative,Sangat Buruknya Klakuan Pndukung #AniesSandi Stelah Ceramah Politik di Masjid Lanjut Takbir Pengusiran Djarot dri Masjid
negative,Kuota @aagym lagi abis makanya tidak mengikuti berita @Warta_MUI @mata #indonesia #pilkadaDKI #AniesSandi #voteahok #ahokdjarot
negative,Akun @CangHaris akun provokator & bukan bagian dari timses #AniesSandi. Timeline @CangHaris lebih mencirikan akun Ahokers. Waspadalah!
negative,#aniessandi #bhinekatunggalika #isusara Kubu Anies-Sandi Serukan Stop Politisasi Kebhinekaan http://dlvr.it/NtcTLN
negative,#SyuhadaTPS siap Kawal !! Kami siap Mati kawal kemenangan #AniesSandi ! #AniesKalahMuslimMarah !!
negative,FITNAH !!! Akun #HoaxerPanik #HoaxerKepanasan sebentar lagi #AniesSandi menang !
negative,"Mobil mobil yang kena macet ke arah Mall Taman Anggrek , tempelin stiker ! Tanya sopirnya pilih #AniesSandi ato bukan !!"
negative,"Hari ini bhineka tunggal ika tidak akan berlaku, karena kita di hdapkan dengan pilihan yang berbeda. #aniessandi #StopPolitisasiBhinneka"
negative,Tadinya saya suka baca @okezonenews tapi  isinya terlalu memihak #AniesSandi sebaiknya media bersikap #netral betul tidak #BasukiDjarot ?
negative,Bagian 1 .. Bukti Radikalis Pendukung Teroris Di Belakang @AniesBaswedan #AniesSandi #AhokDjarot #MencariPemimpin
negative,"Cuma kota Jakarta, PKS di Papua malah berkoalisi dukung gubernur Kristen #AniesSandi #SandiUnoCabul"
negative,"tulisan @fahiraidris ini misalnya. dia mencoba membranding #aniessandi yang pluralis, tapi konseptualnya absurd banget."
negative,Ahok menistakan agama untuk menang pilkada - Logika timses @aniesbaswedan #MataNajwaDebatJakarta #salambersama #okeoce
negative,"Yang lain mabuk miras sama mabok kecubung, lha aku mabuk #OKEOCE"
negative,Jangan jiplak Program #OKEOCE hasil bikinan pendukung penista agama
negative,"garansi nya global kak, refurbish, garansi bank #okeoce 3hari kalau cacat produksi boleh tukar (jadi ingin berkata kasar)"
negative,"Munafik, katanya tidak boleh jualan agama, tapi paling frontal bawa agama, sabar min @Gerindra yang penting #OkeOce"
negative,karangan bunganya buat pak ahok-djarot doang nih? buat anis-sandi mana? <grining face with smile eye>
negative,Apa yang dilakukan anies sandi setelah menang pilkada DKI? mungkin lagi blusukan memakai heli ke ujung kulon atau papua <grining face with smile eye>
negative,"Yang lucunya di Pilkada DKI adalah Ahok-Djarot yang kalah, justru mendapatkan Simpati dari Masyarakat dibandingkan kemenangan Anies-Sandi"
negative,"Kalo Ahok kalah, Anies-Sandi menang? Paling juga Jakarta akan seperti dulu lagi, saling rukun, koruptornya <grining face with smile eye> <grining face with smile eye> <Lying Face> <Lying Face> #PilkadaDKI"
negative,"Berita Badja: Rencana Ahok jika menang atau kalah, Berita Anies-Sandi: hanya kecurangan besar yang bisa mengalahkn kami #pilkadaDKI"
negative,ANIES SANDI Kalah di Debat Final Pilkada DKI https://goo.gl/eEwlma  via @KaskusTV
negative,"Jadi kalo kalah, pasti badja berbuat curang? Picik <Grimacing Face>  Prabowo Sebut Anies-Sandi Akan Menang Pilkada DKI jika Tidak Dicurangi"
negative,Kenapa waktu kampanye Sandi malah ke Cianjur? Anies minta dukungan Aher? Hhmm.. Jabar siap2 dilanda Anies-Sandi 2018 <Zipper-Mouth Face> Siap2 kalah Pilkada
negative,Pilkada kok panitianya banyak pakai kaos salam bersama. Mereka panitia apa tim pemenangan Anies-Sandi? Sudah main licik aja masih kalah
negative,"Setelah AHY kalah di pilkada DKI putaran 1, menuju putaran 2 ini Anies-Sandi yang bakal diserang habis-habisan oleh buzzer2 ahox."
negative,#Paslon3  Anies-Sandi kl kalah #pilkadaDKI pindah nyalon ke Kab. Bogor kyknya cocok nih. Bogor butuh Entrepreneurship and education
negative,"Kekuatan partai2 di Jatim mei 2017, paska pilkada DKI. Perhatikan partai pendukung anies-sandi. Semua turun.."
negative,anies sandi menang pilkada dki #terimakasihFPI
negative,"cek kaos para pendukung Anies-Sandi,kaos2 provokatif yang dipakai saat pilkada DKI dipakai dalam syukuran, dan mereka bicara rekonsiliasi"
negative,"Yang bilang Anies Sandi menang pilkada DKI karena menang di visi misi dan program mereka untuk Jakarta, boleh dong RT. <Zipper-Mouth Face>"
negative,"Paslon 3 #aniessandy curang kampanye masuk keluar masuk masjid, musolah masa seperti itu kampanye politik pilkada,tiap pengajian bagi2 duit"
negative,"DP 0% angsuran 30th itu program yang siap sengsarain cagub 5 periode berikutnya #aniessandy kabur, gubenur baru babak belur"
negative,ditunggu konfirmasinya soal bini muda @aniesbaswedan oleh @RatnaSpaet #okeoce #salambersama #gue2 jangan ngeles ya
negative,Fitnah nih Menteri Pendidikan punya binimuda? Duh KW aspal semua @SangPemburu99 @aniesbaswedan @selenakoe Anies sibuk urus istri muda
negative,"Artis bor sumur ngebor lagi,mulai kaku itu tangannya #AnisSandi #OkeOce <OK HAND>"
negative,"Dan nginulpun terdiam <Face Without Mouth> . #dacademy4 Salam #OkeOce, #CoblosPecinya"
negative,"Wajah politik santun penuh kata mAnies bertabur wacana, dusta dan Sandiwara... #OKEOCE #salambersama #tetapahok #gue2"
negative,"Hati2 terprovokasi ya teman. Ini bukan wajah islam, ini wajah politik. <Disappointed Face>"
negative,"orang kaya mah bebas, tajir melintir. Alhamdullilah. #OkeOce"
negative,Oh ya? #OkeOce
negative,Intelijen bayaran itu yang bermain tapi Alhamdulillah masyarakat CERDAS menanggapinya #OkeOce
negative,"Isis juga lagi proses hukum, terus knapa komentari <grining face> <grining face> <grining face> males betengkar sama anak TK gak ber bobot, asal ngeles #OkeOce <Person Raising Hand> <Face With Stuck-Out Tongue & Closed Eyes> <Person Running> <Person Running> <Person Running>"
negative,#RIP Logika dan nalar @ices_ardhono #salambersama #okeoce #tetapahok #gue2 #dpNol
negative,@GunRomli vs @ahmadfuadanwar lebih seru nonton nya dari acara debat #okeoce
negative,#debatfinalpilkadadki Hhahahaa.. #OkeOce atau OKE-NGOCEH??? @aniesbaswedan
negative,Apalagi ada yang mau berpihak sama ormas abal abal #fitsahats #firzahots #okeoce #salambersama #tetapahok #kampanyeahokjahat
negative,"Cagub kerja vs cagub wacana, cagub fakta vs cagub dusta #tetapahok #salambersama #okeoce #BeragamItuBasukiDjarot #kampanyeahokjahat"
negative,@aniesbaswedan memang #pantasDipecat karena bikin masyarakat tambah bego #okeoce #salambersama #dp0 #GubernurGu3 https://twitter.com
negative,#debatfinalpilkadadki ada oke oce. Ada oke mart. Lama2 ada oke jek hahaha ogah kerja ogah capek #okeoce
negative,Boss.. bisa cabut pasang kaya kebijakan reklamasi! #OKEOCE
negative,Ahok 100% masuk akal Anies 100% manis-manis bullshit #DebatPilkadaDKI #okeoce #TeamAnies #TeamAhok
negative,"Adekku baru saja mengatakan arti #OKEOCE, katanya Ogah KErja Ogah CapE <Smiling Face With Open Mouth & Closed Eyes> <Smiling Face With Open Mouth & Closed Eyes>"
negative,"Yang penting ngecap, tidak lucu juga kan kalau diam saja #OkeOce"
negative,#okeoce mas <FACE WITH TEARS OF JOY> (jawaban saya gak muter2 kan?) <Face With Stuck-Out Tongue & Closed Eyes>
negative,Katakan tidak untuk #OkeOce #debatfinalpilkadadki
negative,Jawaban kok #OkeOce saja
negative,Mbak Ira kusno bajunya tidak pas kurang cerah sedikit..apa Gara2 blush on nya ya #okeoce jadi tegang itu yang lagi debat  <Smiling Face With Open Mouth & Cold Sweat>  #kurangpenting
negative,jangan susah2 pak pertanyaannya ..... Bisanya #OkeOce saja
negative,"Apapun pertanyaannya, jawabannya pasti #okeoce #DebatPilkadaDKI"
positive,Kami yakin jika pasangan #AniesSandi akan membawa kemajuan dan kesejukan bagi Jakarta. #PilkadaDKI2017
positive,#PilkadaDKI2017 KPU: Anies-Sandi unggul di seluruh Jakarta
positive,Fahri Harapkan Anies-Sandi Loyal ke Jokowi #PilkadaDKI2017
positive,"#PilkadaDKI2017 Anies Sandi Gubetnur Baru, Selamat Bekerja, Semoga amanah dan Istiqomah janji janjinya, amien ya robbal allamin"
positive,Anies Merasa Sudah Menang TKO atas Ahok #PilkadaDKI2017
positive,Selamat untuk Pasangan No. 3 Anies- Sandi. #pilkadadki2017 Mari kita tingkatkan persatuan Indonesia..
positive,Mari lebih bekerja keras dan semoga dapat mengemban amanah. #AniesSandi #AmanatNasional #PilkadaDKI2017
positive,Mayanlah PKS kepala dinas RT @jpnncom: PKS Jamin Anies-Sandi Tak Bedakan Warga Jakarta #PilkadaDKI2017
positive,"macem2 ya keramaian pilkada dki. ada yang potong nenen, ada yang jago ngeles karena ramalan. anyway Selamat pak Anies-Sandi #pilkadadki2017"
positive,Beliau unggul 58% dalam perhitungan suara Pilgub DKI 2017 versi quick count sejumlah lembaga survei. #AniesSandi #PilkadaDKI2017
positive,Udah ya netizen! Tubirnya udah! Anis Sandi kan dah menang nih. Udah. Jangan tubir mulu #pilkadadki2017
positive,"Jakarta punya gubernur baru , selamat dan jangan lupa jalankan janji janji manisnya  #pilkadadki2017"
positive,Selamat dan sukses buat Gubernur dan wakil Gubernur Jakarta yang baru #pilkadajakarta #pilkadadki2017
positive,"Alhamdulillah, #PilkadaDKI2017 keren, mancarli: aman lancar terkendali Tks Jakarta, sdh berikan hal menarik. Selamat u Gub-Wagub terpilih."
positive,Tugas berat menanti mas @aniesbaswedan dan bang @sandiuno . Semoga amanah mewujudkan janji dan keinginan warga Jakarta. #PilkadaDKI2017
positive,"Enak ya sekarang jadi orang JAKARTA, rumah dp 0%, kemana2 cuma 5 ribu #pilkadajakarta #pilkadadki2017 #PilkadaDKIJakarta"
positive,Selamat untuk Pasangan No. 3 Anies- Sandi. #pilkadadki2017 @ Duren Tiga Selatan https://www.instagram.com/p/BTD7zIdFCwC/
positive,Selamat @aniesbaswedan @sandiuno @prabowo @Fahrihamzah @fadlizon @HABIBRIZIEQFPI Atas kemenangan #pilkadaDki2017 semoga bs lebih maju DKI
positive,Prabowo yakin Anies-Sandi menang http://ow.ly/Iadz30aYrxV  #PilkadaDKI2017
positive,Selamat Pak Anies-Sandi..Gubernur dan wakil gubenur kami semoga selalu amanah #jakartaelection2017 #pilkadadki2017 @aniesbaswedan @sandiuno
positive,"Mendengar pidato Anies barusan, berharap memang yang menang adalah gubernur baru utk Jakarta lebih baik, bukan radikalisme. #PilkadaDKI2017"
positive,semoga program gubernur terpilih terwujud nyata dan program yg sedang berjalan sesuai harapan #pilkadadki2017
positive,"Saatnya menerima gubernur baru. Terima kasih kepada gubernur lama. Sudahi perselisihan, mari bersatu untuk maju. #pilkadadki2017"
positive,"Akhirnya Jakarta punya gubenur baru. Selamat untuk warga Jakarta. Semoga makin maju, aman, dan sejahtera. #pilkadadki2017"
positive,HEY......yang menang jangan sombong yang kalah jangan marah!!! #pilkadadki2017
positive,"#pilkadadki2017 jika ahok djarot menang, mereka tinggal melanjutkan tugas mereka, dan jika anis sandi menang, mudah-mudahan bisa lebih baik."
positive,Kalo dilihat dari hasil QC sampai jam 14.35 sepertinya yang akan menang Anies-Sandi #pilkadadki2017
positive,Selamat buat Anies Sandi yang unggul dalam hitung cepat #pilkadadki2017
positive,Sudah memilih yang berpeci #pilkadadki2017 @ Jakarta Pusat(kemayoran) https://www.instagram.com/p/BTDcTtlh6Lb/
positive,#PilkadaDKI2017 semoga #AniesGubernurBaru buktikan bahwa jakarta memiliki pesta demokrasi terbaik di Indonesia !!
positive,Lantunan Shalawat Iringi Sandiaga Uno dan Keluarga Menuju TPS https://goo.gl/fb/q4Kxjg  #seruji #fokus #pilkadadki2017
